sample,scalar_trace
448,0.5499333165124008
449,0.38932222410951267
450,0.32077879523701025
451,0.8505207706804064
452,0.6316905355034798
453,-0.5789375708908328
454,0.8183598278448582
455,0.6543623927592683
456,0.5777263728164299
457,0.873496091272421
458,0.6774437003046905
459,-0.1982452903954215
460,0.44776701794805496
461,0.6526423720670715
462,-0.01835380664525751
463,0.8983836307425409
464,0.859972846338424
465,0.5898230119636949
466,0.7764038274717561
467,0.6315547355641917
468,-0.49444527976790575
469,0.46464106878806877
470,0.9394834706316838
471,0.5016145776249454
472,0.7152907615123815
473,0.2380309734672146
474,0.8065572786162455
475,0.7885543448580904
476,0.2621527298551107
477,0.14635617913221394
478,0.7536159088374694
479,0.8194642792896025
480,0.5544888322362856
481,0.3075208521425573
482,0.28706748770705864
483,0.5667254734069381
484,0.8552415602934892
485,0.0910301477722583
486,0.21441213951702792
487,0.49922579442483017
488,0.18487010664070544
489,0.8659080763303895
490,-0.20813256283151632
491,0.5648567869365844
492,-0.4699132677983307
493,0.7956319925424772
494,0.7217986733237824
495,0.5241386723725303
496,0.7222089281018904
497,0.6211695739776897
498,0.8404270404283938
499,0.1760650395074858
500,-0.7675645272605333
501,0.09435982062607237
502,-0.12915543476198266
503,-0.6833816112993129
504,0.8583957216998893
505,0.5598842370025524
506,0.49004986228730685
507,0.49382235760851984
508,0.7147184492203607
509,-0.4665934601293647
510,0.7814724906471695
511,0.6648892931122291
512,0.546222076120808
513,0.9661079988122282
514,0.613550620373246
515,0.7285328133938406
516,0.8547686733104181
517,0.33809919453202225
518,-0.17038187561949003
519,0.6126251908790198
520,0.6638040804327895
521,0.8963592471540288
522,0.36248809388261644
523,0.7073089983461901
524,0.9111360071625336
525,-0.002360688441589353
526,0.2313441008452378
527,-0.3369262713070207
528,0.918972668009212
529,0.03292733486346646
530,0.987134837340582
531,0.9780208704497622
532,-0.3024757716483784
533,0.2203826284070322
534,-0.45850194857648546
535,0.34216761252291067
536,0.5765741196634255
537,0.7434181980521063
538,0.6276776114950935
539,0.5532523969595979
540,0.7279288416972077
541,0.07481841413771284
542,0.9345433347381381
543,-0.0030528471823405186
544,0.5558360215121255
545,0.21962147118384887
546,0.745000158218741
547,0.9648324949617115
548,0.04953730667333568
549,0.3134743391997734
550,0.813395243791133
551,0.7450173610501616
552,0.30765141006247465
553,0.9020143846974231
554,-0.053273713166354916
555,0.2846260691696902
556,0.836161322582742
557,0.8521697789302817
558,0.833649312769845
559,0.15412894288850085
560,-0.1320732480634163
561,0.8580386789275937
562,0.03673660690886003
563,-0.23937914921306508
564,0.5250577747936653
565,0.41488470930504673
566,0.876447619348322
567,0.65215705298341
568,0.7714066721556297
569,0.20677705116894365
570,0.5301188752087255
571,-0.22203689515262523
572,0.3466452341221543
573,0.990454214660876
574,0.2262930101721862
575,0.5688206199919166
576,0.385809362608507
577,-0.3286958328034862
578,0.4936284469888008
579,0.8555921426679233
580,0.6600336222054211
581,0.27953384323060987
582,0.5890824982234271
583,0.6674452487599598
584,0.3462420926478112
585,0.0921495125301757
586,0.777880477094737
587,0.824938280997817
588,0.33443338299212266
589,0.7273776739523632
590,0.33532303675930036
591,0.5873727916082013
592,0.133064087695869
593,0.8785505392385112
594,0.5498274558033696
595,-0.012957249658197188
596,0.368351705029053
597,0.5656735248686418
598,0.4967720995063649
599,0.5764908448942953
600,0.8134800453755783
601,0.8500679951741379
602,0.7803470072219912
603,0.7840334724968381
604,0.5953087723274225
605,0.48126463879508563
606,0.6235629941371718
607,0.7775435864284289
608,0.7120182149157236
609,0.16641255080677797
610,0.2901791335001661
611,-0.3387892442142859
612,0.6508979248084524
613,0.7174482186317563
614,-0.691832112293005
615,0.6521007683125294
616,0.017216338509304287
617,0.8608265969741105
618,0.7242520065579189
619,0.16751384852268086
620,0.7550950166821493
621,0.6666373967086417
622,-0.027172031513146802
623,0.012006086946041366
624,0.38076842405890904
625,0.47722411445291313
626,0.551667399890363
627,0.6159040373792936
628,0.6270655692708869
629,0.24873937940508056
630,0.7171165096241431
631,0.6289817149417092
632,0.2136443301960479
633,-0.48461980645315245
634,0.8319172529741725
635,0.4417609731540054
636,-0.20702457281120895
637,-0.044018973778754966
638,0.9203179413322398
639,0.3044705442534219
640,-0.41330294523756234
641,-0.11053083054170772
642,0.3514931499661872
643,0.4976510044963447
644,0.7707089401362782
645,0.22546985021581228
646,0.8215850610167965
647,0.7323734125541699
648,-0.18132363687071446
649,0.9410243307894633
650,0.36067895692746954
651,0.887470512714086
652,0.504515353968122
653,0.630141780514512
654,0.1133423228006033
655,0.7054458911142643
656,0.512980400841864
657,0.5907472115850115
658,0.7564074974092037
659,0.5117108287190325
660,0.8332163228285062
661,-0.2948516909413291
662,0.3113534099786466
663,0.5044212278270663
664,0.9587918532360232
665,0.05164491016398663
666,-0.563170856763058
667,0.9530328655923448
668,-0.34004789410788444
669,0.5065865471260043
670,0.802118872826013
671,0.8670037784633492
672,0.0736785304324701
673,0.649420949148602
674,0.6444922313419339
675,-0.1946208094494259
676,0.8991342286809823
677,0.4785135854366746
678,0.7353611951628374
679,0.5158033883746932
680,0.906511170911128
681,0.5175995114244893
682,0.6718135185899404
683,0.5649057671990593
684,0.7622873729826622
685,0.5458108168450583
686,-0.44682809315007943
687,0.6029345356487873
688,0.7889577903068203
689,0.054720765116452685
690,0.7007269437436993
691,-0.5044944539640959
692,0.8879630065147559
693,0.5027143601240532
694,0.9583029143598492
695,0.264681232988055
696,0.4702638239538614
697,0.7934580616807527
698,0.5080299589136482
699,0.6766407302651716
700,0.5452710217331601
701,0.6877344331991492
702,0.676565789758032
703,0.603737450126414
704,0.8111704724253915
705,0.6525866404297886
706,0.6307712736695783
707,0.8223229952192045
708,0.7426299541550946
709,-0.10342140202112544
710,0.4842568091785336
711,0.1697689117595355
712,-0.3192737402554725
713,0.5678212419579913
714,0.7992376738306309
715,0.8776637877263928
716,0.5916577663288436
717,-0.4219369061679342
718,0.43595719607905137
719,0.6847903796365417
720,0.7126341803753449
721,0.27332159032519593
722,0.32666133307553835
723,0.5950466944865952
724,0.30677459706335286
725,0.6822114716529524
726,0.11928140613955389
727,0.9760134096139883
728,0.5671976442153577
729,-0.05236965482642911
730,0.933991710776744
731,-0.712517968993975
732,0.6464811980617584
733,0.25315347759349854
734,-0.1875927762639421
735,0.4757564864442612
736,0.9179588987803844
737,0.6068113077075066
738,0.09761883629063721
739,-0.23682035687864783
740,0.5735845145365116
741,-0.4028316123918738
742,0.19371619167945026
743,0.9651154517950784
744,0.5145312887772125
745,0.7116256265809204
746,0.7562180123117233
747,0.7874913101322218
748,-0.07715339758459122
749,0.6567870183692683
750,0.6101545344115611
751,-0.05822717090782623
752,0.8110795178462517
753,0.5016524026613749
754,0.6972611158261457
755,0.909467077371662
756,0.3859564581227833
757,0.6353313157554743
758,-0.11256479592006992
759,0.5223225286587073
760,0.8641188087352867
761,0.9419694754520082
762,0.3943451391487747
763,-0.2633151685994263
764,0.6517233215223451
765,0.9610011013541442
766,0.1138278602971029
767,0.7099860533343652
768,-0.6057515475214243
769,0.010122662431828149
770,0.7012460076776756
771,0.5834837456924878
772,0.8923340218971305
773,0.7750658240691998
774,0.9035977214647742
775,0.8144822140214018
776,-0.33969670159156207
777,0.5636287366499447
778,0.38334951570955034
779,0.7666021435571778
780,0.6964571367146015
781,0.17747811332830368
782,0.28319416455771473
783,0.8060164875714968
784,-0.07522563936312986
785,0.5133327386484963
786,0.4787282553759109
787,0.570341250237966
788,0.9023458494849311
789,-0.21738179476909195
790,0.37714422006518544
791,0.5909286922178404
792,0.28035845048416086
793,0.6533269467430046
794,0.6767365648028496
795,0.5888476392500162
796,0.6915196773963393
797,0.17593887171666095
798,0.3962519981475917
799,0.687176270353433
800,0.3750239092048993
801,0.6802384998182297
802,0.10181189551493675
803,0.8219677030371266
804,0.9648058145341925
805,0.9774147755530878
806,0.9069951694851309
807,-0.5957996685105744
808,0.539984263540766
809,0.620064668365192
810,0.5532191870381559
811,-0.49192255834745086
812,0.24165166736363028
813,0.5758313292901676
814,0.8044106472741984
815,0.6175094831792983
816,0.8555468734575552
817,0.7771840781408353
818,-0.17262864063199995
819,0.5965975775653984
820,0.3166530871521389
821,0.3367640002518057
822,0.6813720472901408
823,0.938209397383319
824,-0.1271574608720432
825,0.6893143157700524
826,-0.45520755487027925
827,0.2651115934126809
828,0.17436715850231774
829,0.22361123937518157
830,-0.2974778633183294
831,0.6159565878091162
832,0.40804682206066334
833,0.5106616997273845
834,0.6120811930148569
835,0.6551118015250691
836,0.7218206597144627
837,0.6755402125678539
838,0.6248794662913818
839,0.06732174895958863
840,0.7075948620640576
841,-0.10434500760390086
842,0.5587064949938544
843,0.4630989316849901
844,0.6520818725388388
845,-0.26590184914530984
846,0.6122822370967543
847,0.6737666879627682
848,-0.1770801459449535
849,0.8864304014156081
850,0.3696969296004866
851,0.39918808994900684
852,-0.12429894952814022
853,0.8580629167737045
854,0.23755517529938924
855,0.9178284324524437
856,0.7701287702136865
857,0.13029545667031087
858,0.8799654254780921
859,0.01311022663373939
860,0.4875536424901429
861,0.643447402922597
862,0.27113807538697376
863,0.887091530667625
864,0.5800308218593254
865,-0.43676374464688533
866,0.5160366806756842
867,0.03796528111572532
868,0.7832559291436517
869,0.4609160564571071
870,0.7216992795166541
871,0.05006025941125856
872,0.006686041070861439
873,0.09193031748437056
874,0.5697566549688251
875,0.8018533999641848
876,0.41071026283117185
877,-0.2436156251654069
878,0.8568601310714473
879,-0.010824913183853358
880,0.7484996834840043
881,0.6085500266522639
882,0.787875959993767
883,0.7681419148554179
884,0.21294130228805747
885,-0.3736380363011359
886,0.926804666593025
887,0.10552610855915712
888,0.0041269355457345435
889,-0.10205648461983922
890,0.742997202603558
891,0.7242092471353246
892,-0.8368876528134744
893,0.24644077155789332
894,-0.09346285342008302
895,-0.8703336886675458
896,-0.2472010966945707
897,0.12961562937253884
898,0.9249676470713306
899,0.6261471305284997
900,0.9919562336186356
901,-0.11084237348089293
902,-0.4698409759127026
903,0.8357720846229221
904,0.17125721256128135
905,0.5482694065854112
906,0.5693583692559153
907,0.020163746614748238
908,0.3602211863464489
909,0.42190024169129214
910,-0.19072774653010413
911,0.9582077276938246
912,0.6151704187339861
913,0.4495212724065854
914,0.8273821132839889
915,0.35068520047023843
916,0.720999740122167
917,-0.5528373575887874
918,0.1772728204662907
919,0.36760907383292485
920,0.5842456641908095
921,0.2276220238447526
922,0.2017091901877288
923,-0.14579831113381353
924,0.10335551186340985
925,-0.10668337152877184
926,0.8068975170681423
927,0.8713793513712498
928,-0.3417011875570878
929,0.7871272941091089
930,0.6897957354079828
931,-0.21607435220345003
932,0.2262394961905598
933,0.6725420294666714
934,0.5113678189369198
935,0.5138212580600265
936,-0.37060235486331367
937,0.8024606638166939
938,0.5685729842554035
939,0.3022241776118784
940,-0.026537359222537475
941,0.7389958333277896
942,0.24897942284290084
943,0.6479266298194286
944,0.3964018906927792
945,0.49330817195284354
946,0.7527019352664593
947,-0.4388899469780706
948,0.14819835932389877
949,0.6768260617387077
950,0.897049783974834
951,0.5350900161156623
952,0.708873506921559
953,0.65182883281644
954,0.10067039126353904
955,0.3427006687797483
956,0.4576291616268261
957,0.9785493010260593
958,0.7537271898219675
959,-0.12722005767728412
960,0.527902266730967
961,0.8676919174675491
962,-0.4705528664980895
963,0.38675362220845744
964,0.3364261364917752
965,0.41922233278862675
966,0.8036608663781951
967,0.37476298841064204
968,0.18119556984572824
969,0.7329165958517777
970,0.04528680440229363
971,-0.12141150909498233
972,0.5002199729241493
973,0.6116612177561215
974,0.02490264544627666
975,-0.3598422931502486
976,0.8574345227260026
977,0.26818464028425776
978,0.9365483723304429
979,0.5284818375211187
980,0.9129504356080977
981,0.5679918146001106
982,0.5419715561679628
983,0.8532076260604624
984,0.7348379882021316
985,0.522320832102558
986,0.13511015897077647
987,0.7893090004047593
988,0.8264954999596809
989,0.5777831295907068
990,0.49228000021304635
991,0.8112117980598144
992,0.059571107682258526
993,0.3622443777084128
994,0.7643739675819542
995,0.09085211855971308
996,0.5008183128030013
997,-0.04286226573780229
998,0.11546184634588114
999,0.6977927681184484
1000,0.7552822428176003
1001,0.6973098025785157
1002,-0.019212980910556596
1003,0.5395370315146335
1004,0.8547341366089584
1005,0.580752981430905
1006,0.35494212065725733
1007,0.20337225321558428
1008,0.6766133817580687
1009,0.8373560609206945
1010,0.5421324634821713
1011,0.4000115951224323
1012,-0.3914641544537085
1013,0.7579310461783264
1014,0.8335815814955886
1015,-0.06167772230212757
1016,0.8501771526713042
1017,0.12517453853037458
1018,-0.33223776993636167
1019,0.48424575845964335
1020,0.8466566879168357
1021,0.4819610239185689
1022,0.41781551669067535
1023,0.8284292266742663
1024,0.40565387731140684
1025,0.694112262326087
1026,0.48992111859759363
1027,0.176189501865876
1028,0.49961052482827084
1029,0.7837577991344735
1030,0.7367078612028807
1031,0.14400621357367202
1032,0.7973592222845068
1033,0.9723758049229706
1034,0.8560903643651684
1035,0.47269730054627557
1036,-0.1644026057988469
1037,-0.1372774872789712
1038,0.41604196671938964
1039,-0.08132587814389816
1040,0.7430630614145097
1041,0.3626905459678513
1042,0.4583920659028677
1043,0.2987415369851686
1044,-0.9442585969182481
1045,0.21095519406568913
1046,0.20259182028326858
1047,0.974517718498444
1048,0.8840149289226725
1049,0.5038220704434097
1050,-0.602452674621454
1051,0.745542638519205
1052,-0.30577870120643036
1053,0.10263216155442073
1054,0.569560753841398
1055,0.8000501655164792
1056,0.0037359936467520017
1057,0.6414519228802794
1058,0.83044539726881
1059,0.696607718604263
1060,0.9730215788137432
1061,0.8753732872836325
1062,0.4068981460534768
1063,0.8359094898134871
1064,0.40957487547940397
1065,-0.1598953990150026
1066,0.9135293710022447
1067,0.8386523043969155
1068,0.5259861924470007
1069,0.7060991881302413
1070,0.5496101635760274
1071,0.32260705671763024
1072,0.1783202988267502
1073,0.5061625715787215
1074,0.3121259295975124
1075,0.7794405084438022
1076,0.3974653616054998
1077,0.1638682490739801
1078,-0.46667197568483276
1079,0.8937129949263733
1080,0.266682345603089
1081,0.9323677629087673
1082,0.29843780082914806
1083,0.8837673979065489
1084,0.5458628201120749
1085,0.8511271883294396
1086,0.2661663988608096
1087,0.7973959268923765
1088,0.030146965630318392
1089,0.6819347979115629
1090,0.5975430182980814
1091,0.5615002613272084
1092,0.0612669082970214
1093,0.014964506231621138
1094,0.8606201890214343
1095,0.5771008046887752
1096,-0.2672450517729405
1097,0.6826791559941189
1098,0.203784716814363
1099,0.10220683727346475
1100,0.1677062624136674
1101,-0.4855272968579123
1102,0.7069349463651777
1103,0.3781756195695141
1104,0.9078561545253105
1105,-0.053429642677709464
1106,0.43013161362733365
1107,0.7771466258656418
1108,0.6659024187964696
1109,0.5395939872002162
1110,0.322410787810272
1111,0.6493318526920832
1112,0.1971836241425958
1113,0.8215309087319299
1114,0.6030315275395397
1115,0.43921718634091617
1116,0.9561581476901282
1117,0.5469889334254182
1118,0.34139438451061327
1119,0.8153935020429756
1120,0.5461925442372163
1121,0.3344303718477382
1122,-0.22193772089009992
1123,0.7501411613203436
1124,0.7829799879897358
1125,-0.5357002869706827
1126,0.8347119820504896
1127,0.650944230421782
1128,0.7114723608780015
1129,0.5947297894503561
1130,0.8818104064387721
1131,-0.1009127194674798
1132,0.20272462774143873
1133,0.15909203409067163
1134,0.6945372586217999
1135,0.270799251501708
1136,0.6740529868706365
1137,0.8352803644920472
1138,0.28083535091578543
1139,0.1283591562669506
1140,0.004957955213987708
1141,0.1785228797332701
1142,0.46524474070302807
1143,0.412475570675359
1144,0.12714580905249
1145,0.16677498210151842
1146,0.7161393915198507
1147,0.8680504124343574
1148,0.882663675677748
1149,0.9911091809072752
1150,0.9144798873357258
1151,0.4154875567270769
1152,-0.11097979541052223
1153,0.7169447502831956
1154,0.7714886381823949
1155,0.2323448882805543
1156,0.9732881342416196
1157,0.27026398418937725
1158,0.5976438883201337
1159,0.851285991474543
1160,0.06368589537169536
1161,0.7521058927538933
1162,0.2569974156281531
1163,0.793846063645146
1164,0.6812478239600822
1165,0.15473220865693346
1166,0.4159887761210143
1167,0.9078881453841746
1168,-0.19479771685719677
1169,-0.19078760919860574
1170,0.351390517494359
1171,-0.4174670167515489
1172,0.39973798879294825
1173,-0.2162884886833822
1174,-0.0357372899088634
1175,-0.5639041193828255
1176,-0.2819715298000092
1177,0.43334798278165093
1178,0.5226950794232345
1179,0.5648933093809735
1180,0.15052764273909283
1181,0.5404252661202252
1182,-0.5538768230010798
1183,0.39012516176049705
1184,0.3896902520480616
1185,0.8596510712346254
1186,0.9506786200205566
1187,0.9957480782695751
1188,0.47429343412935865
1189,0.7148773427872976
1190,0.5624117024852006
1191,-0.09711012112042919
1192,0.7582514456030696
1193,0.41390632899681573
1194,-0.4331971562615762
1195,0.7759202443936198
1196,0.08120102387595927
1197,0.4635073741829142
1198,0.5655507762788001
1199,0.1578357857980614
1200,0.6889276101358772
1201,-0.2545472347441114
1202,-0.7734205001302283
1203,0.5440604064700925
1204,0.07905500265891036
1205,0.5387348966973917
1206,0.4968705940150174
1207,-0.12230217826977169
1208,0.8009910428826217
1209,-0.43014034597811046
1210,-0.015213541404113086
1211,0.39916486571223897
1212,0.725000512632722
1213,0.9560305124483789
1214,-0.2664463513917688
1215,0.9179569970295305
1216,0.9105626495162219
1217,0.2544953554374614
1218,0.4397171956524806
1219,-0.01692185159817835
1220,0.10652363427961854
1221,0.8236820571490295
1222,0.4483250197370316
1223,0.917032679915945
1224,0.9826901035524575
1225,-0.4571529255462502
1226,0.49201182991321557
1227,0.32245945405898796
1228,0.013842508257902526
1229,-0.3055933331665803
1230,0.7654829221332005
1231,0.6903034634785585
1232,0.13009384906588814
1233,0.8210413139791679
1234,0.9623909477839012
1235,-0.08241191427132351
1236,0.766192304783294
1237,0.30526007679886963
1238,0.7612429429813273
1239,0.7353977502064833
