sigma,early_relative,late_relative,minimum_relative
5.133333333333333,0.00006137536440122924852317359988481238638320669595390688306654979679525006,0.00000603373877278426311762152286518026772226725445577916966419952704696341,0.00000603373877278426311762152286518026772226725445577916966419952704696341
5.166666666666667,0.0000617319939752873400020478943007033619375723229174710557160961391773286,0.00000603192189314732610289443293683030346538310873085735327882262806462721,0.00000603192189314732610289443293683030346538310873085735327882262806462721
5.2,0.00006208862344310284321950854467295842052687658462325106328234000365637841,0.000006030266915982337122811815887819007879358845869312869745640367587255063,0.000006030266915982337122811815887819007879358845869312869745640367587255063
5.233333333333333,0.00006244525281414153403773866712330241272030168571416700461779700811364898,0.000006028759414130837205164864684194106984996354404584770938831791590957038,0.000006028759414130837205164864684194106984996354404584770938831791590957038
5.266666666666667,0.0000628018820970259054060655768037021325677761843764610772773364420979365,0.000006027386246041058228062689525007502181042592245484568797867135769521291,0.000006027386246041058228062689525007502181042592245484568797867135769521291
5.3,0.00006315851129961025066980199717083033833078846277535497647333340079163478,0.000006026135441207279067222180689152877472723939329661827238482076937455222,0.000006026135441207279067222180689152877472723939329661827238482076937455222
5.333333333333333,0.00006351514042904915375680858534125373873558946131373683586647309666531371,0.000006024996095817701026008750622630788585162989527045103825549298282560791,0.000006024996095817701026008750622630788585162989527045103825549298282560791
5.366666666666666,0.00006387176949185977848182909627081291410427992241202861233191293021942838,0.00000602395827770116028885947069475533639623110820225477815025168877764028,0.00000602395827770116028885947069475533639623110820225477815025168877764028
5.4,0.00006422839849397867068283124565443045101898901307436071504061150886991047,0.000006023012939744055738183966120192608960162800254049647244048638801366889,0.000006023012939744055738183966120192608960162800254049647244048638801366889
5.433333333333334,0.00006458502744081344975782440194194772779773138014690898192956331119714214,0.000006022151841022710090422459279481817794373768137320299843242305289048248,0.000006022151841022710090422459279481817794373768137320299843242305289048248
5.466666666666667,0.00006494165633728994686315599672668939965054378247515329924029535202070509,0.000006021367474963640400165948745748718920574713447572271480222059441163781,0.000006021367474963640400165948745748718920574713447572271480222059441163781
5.5,0.00006529828518789514647850435353486626409347307684718352021466760701247266,0.000006020653003905479833191407896561763309575235438948509538724159331042616,0.000006020653003905479833191407896561763309575235438948509538724159331042616
5.533333333333333,0.00006565491399671625153492371794173690462819988840812785832924002406780343,0.000006020002199492098496977981598667935286964526292919501787718293046389258,0.000006020002199492098496977981598667935286964526292919501787718293046389258
5.566666666666666,0.00006601154276747630882467149115637191654102523860041404882989653580160044,0.000006019409388377303922243734276027425711157244025551649819766865660043074,0.000006019409388377303922243734276027425711157244025551649819766865660043074
5.6,0.00006636817150356666202319765491528410593908152066666425404089169928522449,0.000006018869402767805480729418676055094727869091287160956780227432025351902,0.000006018869402767805480729418676055094727869091287160956780227432025351902
5.633333333333333,0.0000667248002080764613475606670973418579253863995571374122533178149100098,0.000006018377535373304235837898154224035605559245045716863564011377820461099,0.000006018377535373304235837898154224035605559245045716863564011377820461099
5.666666666666667,0.00006708142888381965840050864345897963530607554716750389214856604838941312,0.000006017929498370988239749951467445711221223544871508155742599292117064139,0.000006017929498370988239749951467445711221223544871508155742599292117064139
5.7,0.00006743805753335944248401432977201010650540245837592196402246998235997034,0.000006017521386026709270115369421062893232002188001967638945471595104197471,0.000006017521386026709270115369421062893232002188001967638945471595104197471
5.733333333333333,0.00006779468615903065292793576481872817966731989057152072873162361012182257,0.000006017149640646993039921509992710759732428585794106029832891277306562381,0.000006017149640646993039921509992710759732428585794106029832891277306562381
5.766666666666667,0.00006815131476296009452538819041293358283545775337659578842975370895797525,0.000006016811021565072048859604036049877758152522281024758996842803525209635,0.000006016811021565072048859604036049877758152522281024758996842803525209635
5.8,0.0000685079433470850403022641501696425126179151995454360754670308745520275,0.00000601650257689057862205077188537032732085481968413827430417185513299689,0.00000601650257689057862205077188537032732085481968413827430417185513299689
5.833333333333333,0.00006886457191317017936705646351301820111344085864003409052223283082651485,0.000006016221617776627810237752943068683875145172658368107088172681264714951,0.000006016221617776627810237752943068683875145172658368107088172681264714951
5.866666666666666,0.00006922120046282295364154218754915880409476458332679436511825084949039147,0.000006015965694979965268130538949378428641512854842874370368344926537976065,0.000006015965694979965268130538949378428641512854842874370368344926537976065
5.9,0.00006957782899750758863514871374634989769992503603450024075009359640628008,0.000006015732577509844525317173181169101516764385517232675768081722367829998,0.000006015732577509844525317173181169101516764385517232675768081722367829998
5.933333333333334,0.00006993445751855782262486345263532601051603258518714279193144728968278436,0.000006015520233179506689172614151267582716726880855945029196179875260896938,0.000006015520233179506689172614151267582716726880855945029196179875260896938
5.966666666666667,0.00007029108602718855240897352482042383706275247521604379517603114465791693,0.000006015326810890721260788496148533886296839654628175942101716033769249598,0.000006015326810890721260788496148533886296839654628175942101716033769249598
6.0,0.00007064771452450644341821672242551799293878628168476616960234303644212165,0.000006015150624496954718030266210639334498849707304492919288643440767667561,0.000006015150624496954718030266210639334498849707304492919288643440767667561
